ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
rtr.1,send_bit_count,port6,Accumulator,0,0,0,0,1425,0,0
rtr.1,send_packet_count,port6,Accumulator,0,0,1425,1425,1425,1,1
rtr.1,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.1,idle_time,port6,Accumulator,0,0,0,8824564002811838976,1278,8000,18446737176673083616
rtr.1,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.1,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port0,Accumulator,0,0,0,0,493,0,0
rtr.2,send_packet_count,port0,Accumulator,0,0,493,493,493,1,1
rtr.2,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port0,Accumulator,0,0,0,16947520973771456000,436,4000,18446737176658733616
rtr.2,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.2,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.2,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.2,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port2,Accumulator,0,0,0,0,1923,0,0
rtr.2,send_packet_count,port2,Accumulator,0,0,1923,1923,1923,1,1
rtr.2,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port2,Accumulator,0,0,0,4204938164275226624,1567,2000,18446737176701591616
rtr.2,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.2,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.2,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.2,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port4,Accumulator,0,0,0,0,997,0,0
rtr.2,send_packet_count,port4,Accumulator,0,0,997,997,997,1,1
rtr.2,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port4,Accumulator,0,0,0,9925686234626571264,965,4000,18446737176701607616
rtr.2,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.2,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.2,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.2,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.2,send_bit_count,port6,Accumulator,0,0,0,0,1436,0,0
rtr.2,send_packet_count,port6,Accumulator,0,0,1436,1436,1436,1,1
rtr.2,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.2,idle_time,port6,Accumulator,0,0,0,9585356639983384576,1304,8000,18446737176673091616
rtr.2,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.2,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port0,Accumulator,0,0,0,0,1215,0,0
rtr.3,send_packet_count,port0,Accumulator,0,0,1215,1215,1215,1,1
rtr.3,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port0,Accumulator,0,0,0,5282637071566517760,989,4000,18446737176715735616
rtr.3,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.3,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.3,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.3,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port2,Accumulator,0,0,0,0,544,0,0
rtr.3,send_packet_count,port2,Accumulator,0,0,544,544,544,1,1
rtr.3,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port2,Accumulator,0,0,0,14758881148780803072,510,4000,18446737176715743616
rtr.3,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.3,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.3,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.3,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port4,Accumulator,0,0,0,0,1114,0,0
rtr.3,send_packet_count,port4,Accumulator,0,0,1114,1114,1114,1,1
rtr.3,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port4,Accumulator,0,0,0,31401655462296064,1087,4000,18446737176715751616
rtr.3,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.3,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.3,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.3,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.3,send_bit_count,port6,Accumulator,0,0,0,0,1458,0,0
rtr.3,send_packet_count,port6,Accumulator,0,0,1458,1458,1458,1,1
rtr.3,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.3,idle_time,port6,Accumulator,0,0,0,12106646812434345984,1307,10000,18446737176658663616
rtr.3,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.3,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port0,Accumulator,0,0,0,0,542,0,0
rtr.4,send_packet_count,port0,Accumulator,0,0,542,542,542,1,1
rtr.4,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port0,Accumulator,0,0,0,4986403865712761856,471,4000,18446737176658733616
rtr.4,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.4,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.4,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.4,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port2,Accumulator,0,0,0,0,514,0,0
rtr.4,send_packet_count,port2,Accumulator,0,0,514,514,514,1,1
rtr.4,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port2,Accumulator,0,0,0,1713242107147189248,476,4000,18446737176658741616
rtr.4,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.4,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.4,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.4,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port4,Accumulator,0,0,0,0,3481,0,0
rtr.4,send_packet_count,port4,Accumulator,0,0,3481,3481,3481,1,1
rtr.4,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port4,Accumulator,0,0,0,10161682833464423424,2754,2000,18446737176687581616
rtr.4,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.4,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.4,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.4,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.4,send_bit_count,port6,Accumulator,0,0,0,0,1554,0,0
rtr.4,send_packet_count,port6,Accumulator,0,0,1554,1554,1554,1,1
rtr.4,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.4,idle_time,port6,Accumulator,0,0,0,7726970811943651328,1401,8000,18446737176673099616
rtr.4,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.4,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port0,Accumulator,0,0,0,0,1267,0,0
rtr.5,send_packet_count,port0,Accumulator,0,0,1267,1267,1267,1,1
rtr.5,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port0,Accumulator,0,0,0,12872864082855948288,1022,4000,18446737176715467616
rtr.5,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.5,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.5,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.5,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port2,Accumulator,0,0,0,0,578,0,0
rtr.5,send_packet_count,port2,Accumulator,0,0,578,578,578,1,1
rtr.5,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port2,Accumulator,0,0,0,3891032969842195968,532,4000,18446737176715743616
rtr.5,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.5,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.5,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.5,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port4,Accumulator,0,0,0,0,503,0,0
rtr.5,send_packet_count,port4,Accumulator,0,0,503,503,503,1,1
rtr.5,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port4,Accumulator,0,0,0,1606318962555322880,475,2000,18446737176716019616
rtr.5,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.5,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.5,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.5,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.5,send_bit_count,port6,Accumulator,0,0,0,0,1496,0,0
rtr.5,send_packet_count,port6,Accumulator,0,0,1496,1496,1496,1,1
rtr.5,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.5,idle_time,port6,Accumulator,0,0,0,13046029819060143616,1354,10000,18446737176658663616
rtr.5,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.5,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port0,Accumulator,0,0,0,0,498,0,0
rtr.6,send_packet_count,port0,Accumulator,0,0,498,498,498,1,1
rtr.6,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port0,Accumulator,0,0,0,16550804731330058240,439,4000,18446737176716311616
rtr.6,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.6,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.6,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.6,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port2,Accumulator,0,0,0,0,1958,0,0
rtr.6,send_packet_count,port2,Accumulator,0,0,1958,1958,1958,1,1
rtr.6,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port2,Accumulator,0,0,0,3750774473253595648,1599,2000,18446737176701465616
rtr.6,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.6,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.6,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.6,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port4,Accumulator,0,0,0,0,552,0,0
rtr.6,send_packet_count,port4,Accumulator,0,0,552,552,552,1,1
rtr.6,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port4,Accumulator,0,0,0,15156946557019762176,527,4000,18446737176701733616
rtr.6,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.6,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.6,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.6,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.6,send_bit_count,port6,Accumulator,0,0,0,0,1428,0,0
rtr.6,send_packet_count,port6,Accumulator,0,0,1428,1428,1428,1,1
rtr.6,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.6,idle_time,port6,Accumulator,0,0,0,1391131011737165312,1294,10000,18446737176658671616
rtr.6,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.6,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port0,Accumulator,0,0,0,0,1266,0,0
rtr.7,send_packet_count,port0,Accumulator,0,0,1266,1266,1266,1,1
rtr.7,output_port_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port0,Accumulator,0,0,0,4921087682041136640,1040,4000,18446737176715601616
rtr.7,width_adj_count,port0,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.7,send_packet_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.7,output_port_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port1,Accumulator,0,0,0,0,1,0,0
rtr.7,width_adj_count,port1,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port2,Accumulator,0,0,0,0,549,0,0
rtr.7,send_packet_count,port2,Accumulator,0,0,549,549,549,1,1
rtr.7,output_port_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port2,Accumulator,0,0,0,9564237566579424256,509,4000,18446737176715609616
rtr.7,width_adj_count,port2,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.7,send_packet_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.7,output_port_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port3,Accumulator,0,0,0,0,1,0,0
rtr.7,width_adj_count,port3,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port4,Accumulator,0,0,0,0,614,0,0
rtr.7,send_packet_count,port4,Accumulator,0,0,614,614,614,1,1
rtr.7,output_port_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port4,Accumulator,0,0,0,12697746234447528448,579,2000,18446737176715885616
rtr.7,width_adj_count,port4,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.7,send_packet_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.7,output_port_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port5,Accumulator,0,0,0,0,1,0,0
rtr.7,width_adj_count,port5,Accumulator,0,0,0,0,0,0,0
rtr.7,send_bit_count,port6,Accumulator,0,0,0,0,1509,0,0
rtr.7,send_packet_count,port6,Accumulator,0,0,1509,1509,1509,1,1
rtr.7,output_port_stalls,port6,Accumulator,0,0,0,0,0,0,0
rtr.7,idle_time,port6,Accumulator,0,0,0,13446391183482320896,1365,8000,18446737176715681616
rtr.7,width_adj_count,port6,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port0,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port1,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port2,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port3,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port4,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port5,Accumulator,0,0,0,0,0,0,0
rtr.7,xbar_stalls,port6,Accumulator,0,0,0,0,0,0,0
